cell_line_name,genetic_feature,is_mutated
HCC1569,KDM6A_mut,0
HCC1569,KRAS_mut,0
HCC1569,LARP4B_mut,0
HCC1569,LPHN2_mut,0
HCC1569,MACF1_mut,1
HCC1569,MAP2K4_mut,0
HCC1569,MAP3K1_mut,0
HCC1569,MAX_mut,0
HCC1569,MECOM_mut,1
HCC1569,MED23_mut,0
HCC1569,MGA_mut,0
HCC1569,MLL_mut,0
HCC1569,MLL3_mut,1
HCC1569,MLLT4_mut,0
HCC1569,MYH9_mut,0
HCC1569,NF1_mut,1
HCC1569,NF2_mut,0
HCC1569,NSD1_mut,0
HCC1569,NUP98_mut,0
HCC1569,PIK3CA_mut,0
HCC1569,PIK3R1_mut,0
HCC1569,POLR2B_mut,0
HCC1569,PTEN_mut,1
HCC1569,SACS_mut,0
HCC1569,SMARCA4_mut,0
HCC1569,STAG2_mut,0
HCC1569,SVEP1_mut,1
HCC1569,TCF12_mut,1
HCC1569,TP53_mut,1
HCC1569,TRIO_mut,1
HCC1569,ZFP36L1_mut,0
HCC1599,AHNAK_mut,0
HCC1599,AKAP9_mut,0
HCC1599,APC_mut,0
HCC1599,ARFGEF2_mut,0
HCC1599,ARID1A_mut,0
HCC1599,ARID1B_mut,0
HCC1599,ARID4B_mut,0
HCC1599,ASH1L_mut,0
HCC1599,ASPM_mut,0
HCC1599,ASXL2_mut,0
HCC1599,ATM_mut,0
HCC1599,ATR_mut,0
HCC1599,BAP1_mut,0
HCC1599,BNC2_mut,0
HCC1599,BRAF_mut,0
HCC1599,BRCA1_mut,0
HCC1599,BRCA2_mut,1
HCC1599,CDH1_mut,0
HCC1599,CHD4_mut,0
HCC1599,CHEK2_mut,0
HCC1599,CLSPN_mut,0
HCC1599,CTCF_mut,0
HCC1599,CUX1_mut,0
HCC1599,DHX15_mut,0
HCC1599,EIF4A2_mut,0
HCC1599,EP300_mut,0
HCC1599,FAT1_mut,0
HCC1599,FLT3_mut,0
HCC1599,FTSJD1_mut,0
HCC1599,GATA3_mut,0
HCC1599,KALRN_mut,0
HCC1599,KDM5C_mut,0
HCC1599,KDM6A_mut,0
HCC1599,KRAS_mut,0
HCC1599,LARP4B_mut,0
HCC1599,LPHN2_mut,0
HCC1599,MACF1_mut,0
HCC1599,MAP2K4_mut,0
HCC1599,MAP3K1_mut,0
HCC1599,MAX_mut,0
HCC1599,MECOM_mut,0
HCC1599,MED23_mut,0
HCC1599,MGA_mut,0
HCC1599,MLL_mut,0
HCC1599,MLL3_mut,0
HCC1599,MLLT4_mut,0
HCC1599,MYH9_mut,0
HCC1599,NF1_mut,0
HCC1599,NF2_mut,0
HCC1599,NSD1_mut,0
HCC1599,NUP98_mut,0
HCC1599,PIK3CA_mut,0
HCC1599,PIK3R1_mut,0
HCC1599,POLR2B_mut,0
HCC1599,PTEN_mut,0
HCC1599,SACS_mut,0
HCC1599,SMARCA4_mut,0
HCC1599,STAG2_mut,0
HCC1599,SVEP1_mut,0
HCC1599,TCF12_mut,0
HCC1599,TP53_mut,1
HCC1599,TRIO_mut,0
HCC1599,ZFP36L1_mut,0
HCC1937,AHNAK_mut,0
HCC1937,AKAP9_mut,0
HCC1937,APC_mut,0
HCC1937,ARFGEF2_mut,1
HCC1937,ARID1A_mut,0
HCC1937,ARID1B_mut,0
HCC1937,ARID4B_mut,0
HCC1937,ASH1L_mut,0
HCC1937,ASPM_mut,0
HCC1937,ASXL2_mut,0
HCC1937,ATM_mut,0
HCC1937,ATR_mut,0
HCC1937,BAP1_mut,0
HCC1937,BNC2_mut,0
HCC1937,BRAF_mut,0
HCC1937,BRCA1_mut,1
HCC1937,BRCA2_mut,0
HCC1937,CDH1_mut,0
HCC1937,CHD4_mut,0
HCC1937,CHEK2_mut,0
HCC1937,CLSPN_mut,0
HCC1937,CTCF_mut,0
HCC1937,CUX1_mut,0
HCC1937,DHX15_mut,0
HCC1937,EIF4A2_mut,0
HCC1937,EP300_mut,0
HCC1937,FAT1_mut,0
HCC1937,FLT3_mut,0
HCC1937,FTSJD1_mut,0
HCC1937,GATA3_mut,0
HCC1937,KALRN_mut,0
HCC1937,KDM5C_mut,0
HCC1937,KDM6A_mut,0
HCC1937,KRAS_mut,0
HCC1937,LARP4B_mut,0
HCC1937,LPHN2_mut,0
HCC1937,MACF1_mut,0
HCC1937,MAP2K4_mut,0
HCC1937,MAP3K1_mut,0
HCC1937,MAX_mut,0
HCC1937,MECOM_mut,0
HCC1937,MED23_mut,0
HCC1937,MGA_mut,0
HCC1937,MLL_mut,0
HCC1937,MLL3_mut,0
HCC1937,MLLT4_mut,0
HCC1937,MYH9_mut,0
HCC1937,NF1_mut,0
HCC1937,NF2_mut,0
HCC1937,NSD1_mut,0
HCC1937,NUP98_mut,0
HCC1937,PIK3CA_mut,0
HCC1937,PIK3R1_mut,0
HCC1937,POLR2B_mut,0
HCC1937,PTEN_mut,0
HCC1937,SACS_mut,0
HCC1937,SMARCA4_mut,0
HCC1937,STAG2_mut,0
HCC1937,SVEP1_mut,0
HCC1937,TCF12_mut,0
HCC1937,TP53_mut,1
HCC1937,TRIO_mut,0
HCC1937,ZFP36L1_mut,0
HCC1954,AHNAK_mut,0
HCC1954,AKAP9_mut,0
HCC1954,APC_mut,0
HCC1954,ARFGEF2_mut,0
HCC1954,ARID1A_mut,0
HCC1954,ARID1B_mut,0
HCC1954,ARID4B_mut,0
HCC1954,ASH1L_mut,0
HCC1954,ASPM_mut,0
HCC1954,ASXL2_mut,0
HCC1954,ATM_mut,0
HCC1954,ATR_mut,0
HCC1954,BAP1_mut,0
HCC1954,BNC2_mut,0
HCC1954,BRAF_mut,0
HCC1954,BRCA1_mut,1
HCC1954,BRCA2_mut,0
HCC1954,CDH1_mut,0
HCC1954,CHD4_mut,0
HCC1954,CHEK2_mut,0
HCC1954,CLSPN_mut,1
HCC1954,CTCF_mut,0
HCC1954,CUX1_mut,0
HCC1954,DHX15_mut,1
HCC1954,EIF4A2_mut,0
HCC1954,EP300_mut,0
HCC1954,FAT1_mut,0
HCC1954,FLT3_mut,0
HCC1954,FTSJD1_mut,0
HCC1954,GATA3_mut,0
HCC1954,KALRN_mut,0
HCC1954,KDM5C_mut,0
HCC1954,KDM6A_mut,0
HCC1954,KRAS_mut,0
HCC1954,LARP4B_mut,0
HCC1954,LPHN2_mut,0
HCC1954,MACF1_mut,0
HCC1954,MAP2K4_mut,0
HCC1954,MAP3K1_mut,0
HCC1954,MAX_mut,0
HCC1954,MECOM_mut,0
HCC1954,MED23_mut,0
HCC1954,MGA_mut,0
HCC1954,MLL_mut,0
HCC1954,MLL3_mut,0
HCC1954,MLLT4_mut,0
HCC1954,MYH9_mut,0
HCC1954,NF1_mut,0
HCC1954,NF2_mut,0
HCC1954,NSD1_mut,0
HCC1954,NUP98_mut,0
HCC1954,PIK3CA_mut,1
HCC1954,PIK3R1_mut,0
HCC1954,POLR2B_mut,0
HCC1954,PTEN_mut,0
HCC1954,SACS_mut,0
HCC1954,SMARCA4_mut,0
HCC1954,STAG2_mut,0
HCC1954,SVEP1_mut,0
HCC1954,TCF12_mut,0
HCC1954,TP53_mut,1
HCC1954,TRIO_mut,0
HCC1954,ZFP36L1_mut,0
HCC202,AHNAK_mut,0
HCC202,AKAP9_mut,0
HCC202,APC_mut,0
HCC202,ARFGEF2_mut,0
HCC202,ARID1A_mut,0
HCC202,ARID1B_mut,0
HCC202,ARID4B_mut,0
HCC202,ASH1L_mut,0
HCC202,ASPM_mut,0
HCC202,ASXL2_mut,0
HCC202,ATM_mut,0
HCC202,ATR_mut,0
HCC202,BAP1_mut,0
HCC202,BNC2_mut,0
HCC202,BRAF_mut,0
HCC202,BRCA1_mut,0
HCC202,BRCA2_mut,0
HCC202,CDH1_mut,0
HCC202,CHD4_mut,0
HCC202,CHEK2_mut,0
HCC202,CLSPN_mut,0
HCC202,CTCF_mut,0
HCC202,CUX1_mut,0
HCC202,DHX15_mut,0
HCC202,EIF4A2_mut,0
HCC202,EP300_mut,0
HCC202,FAT1_mut,1
HCC202,FLT3_mut,0
HCC202,FTSJD1_mut,0
HCC202,GATA3_mut,0
HCC202,KALRN_mut,0
HCC202,KDM5C_mut,0
HCC202,KDM6A_mut,0
HCC202,KRAS_mut,0
HCC202,LARP4B_mut,0
HCC202,LPHN2_mut,0
HCC202,MACF1_mut,0
HCC202,MAP2K4_mut,0
HCC202,MAP3K1_mut,0
HCC202,MAX_mut,0
HCC202,MECOM_mut,0
HCC202,MED23_mut,0
HCC202,MGA_mut,0
HCC202,MLL_mut,0
HCC202,MLL3_mut,1
HCC202,MLLT4_mut,0
HCC202,MYH9_mut,1
HCC202,NF1_mut,1
HCC202,NF2_mut,0
HCC202,NSD1_mut,1
HCC202,NUP98_mut,0
HCC202,PIK3CA_mut,1
HCC202,PIK3R1_mut,0
HCC202,POLR2B_mut,0
HCC202,PTEN_mut,0
HCC202,SACS_mut,0
HCC202,SMARCA4_mut,0
HCC202,STAG2_mut,0
HCC202,SVEP1_mut,0
HCC202,TCF12_mut,0
HCC202,TP53_mut,1
HCC202,TRIO_mut,0
HCC202,ZFP36L1_mut,0
HCC2157,AHNAK_mut,0
HCC2157,AKAP9_mut,0
HCC2157,APC_mut,0
HCC2157,ARFGEF2_mut,0
HCC2157,ARID1A_mut,0
HCC2157,ARID1B_mut,0
HCC2157,ARID4B_mut,0
HCC2157,ASH1L_mut,0
HCC2157,ASPM_mut,0
HCC2157,ASXL2_mut,0
HCC2157,ATM_mut,0
HCC2157,ATR_mut,0
HCC2157,BAP1_mut,0
HCC2157,BNC2_mut,0
HCC2157,BRAF_mut,0
HCC2157,BRCA1_mut,0
HCC2157,BRCA2_mut,0
HCC2157,CDH1_mut,0
HCC2157,CHD4_mut,0
HCC2157,CHEK2_mut,0
HCC2157,CLSPN_mut,0
HCC2157,CTCF_mut,0
HCC2157,CUX1_mut,0
HCC2157,DHX15_mut,0
HCC2157,EIF4A2_mut,1
HCC2157,EP300_mut,0
HCC2157,FAT1_mut,0
HCC2157,FLT3_mut,0
HCC2157,FTSJD1_mut,0
HCC2157,GATA3_mut,0
HCC2157,KALRN_mut,0
HCC2157,KDM5C_mut,0
HCC2157,KDM6A_mut,0
HCC2157,KRAS_mut,0
HCC2157,LARP4B_mut,1
HCC2157,LPHN2_mut,0
HCC2157,MACF1_mut,0
HCC2157,MAP2K4_mut,0
HCC2157,MAP3K1_mut,0
HCC2157,MAX_mut,0
HCC2157,MECOM_mut,0
HCC2157,MED23_mut,0
HCC2157,MGA_mut,0
HCC2157,MLL_mut,0
HCC2157,MLL3_mut,0
HCC2157,MLLT4_mut,0
HCC2157,MYH9_mut,0
HCC2157,NF1_mut,0
HCC2157,NF2_mut,0
HCC2157,NSD1_mut,0
HCC2157,NUP98_mut,0
HCC2157,PIK3CA_mut,0
HCC2157,PIK3R1_mut,0
HCC2157,POLR2B_mut,0
HCC2157,PTEN_mut,0
HCC2157,SACS_mut,0
HCC2157,SMARCA4_mut,0
HCC2157,STAG2_mut,0
HCC2157,SVEP1_mut,0
HCC2157,TCF12_mut,0
HCC2157,TP53_mut,1
HCC2157,TRIO_mut,0
HCC2157,ZFP36L1_mut,0
HCC2218,AHNAK_mut,0
HCC2218,AKAP9_mut,0
HCC2218,APC_mut,0
HCC2218,ARFGEF2_mut,0
HCC2218,ARID1A_mut,0
HCC2218,ARID1B_mut,0
HCC2218,ARID4B_mut,0
HCC2218,ASH1L_mut,0
HCC2218,ASPM_mut,0
HCC2218,ASXL2_mut,0
HCC2218,ATM_mut,0
HCC2218,ATR_mut,0
HCC2218,BAP1_mut,0
HCC2218,BNC2_mut,0
HCC2218,BRAF_mut,0
HCC2218,BRCA1_mut,0
HCC2218,BRCA2_mut,0
HCC2218,CDH1_mut,0
HCC2218,CHD4_mut,0
HCC2218,CHEK2_mut,0
HCC2218,CLSPN_mut,0
HCC2218,CTCF_mut,0
HCC2218,CUX1_mut,0
HCC2218,DHX15_mut,0
HCC2218,EIF4A2_mut,0
HCC2218,EP300_mut,0
HCC2218,FAT1_mut,0
HCC2218,FLT3_mut,0
HCC2218,FTSJD1_mut,0
HCC2218,GATA3_mut,0
HCC2218,KALRN_mut,0
HCC2218,KDM5C_mut,0
HCC2218,KDM6A_mut,0
HCC2218,KRAS_mut,0
HCC2218,LARP4B_mut,0
HCC2218,LPHN2_mut,0
HCC2218,MACF1_mut,0
HCC2218,MAP2K4_mut,0
HCC2218,MAP3K1_mut,0
HCC2218,MAX_mut,0
HCC2218,MECOM_mut,0
HCC2218,MED23_mut,0
HCC2218,MGA_mut,0
HCC2218,MLL_mut,0
HCC2218,MLL3_mut,0
HCC2218,MLLT4_mut,0
HCC2218,MYH9_mut,0
HCC2218,NF1_mut,0
HCC2218,NF2_mut,0
HCC2218,NSD1_mut,0
HCC2218,NUP98_mut,0
HCC2218,PIK3CA_mut,0
HCC2218,PIK3R1_mut,0
HCC2218,POLR2B_mut,1
HCC2218,PTEN_mut,0
HCC2218,SACS_mut,0
HCC2218,SMARCA4_mut,0
HCC2218,STAG2_mut,0
HCC2218,SVEP1_mut,0
HCC2218,TCF12_mut,0
HCC2218,TP53_mut,1
HCC2218,TRIO_mut,0
HCC2218,ZFP36L1_mut,0
HCC38,AHNAK_mut,0
HCC38,AKAP9_mut,0
HCC38,APC_mut,0
HCC38,ARFGEF2_mut,0
HCC38,ARID1A_mut,0
HCC38,ARID1B_mut,0
HCC38,ARID4B_mut,0
HCC38,ASH1L_mut,0
HCC38,ASPM_mut,0
HCC38,ASXL2_mut,0
HCC38,ATM_mut,0
HCC38,ATR_mut,0
HCC38,BAP1_mut,0
HCC38,BNC2_mut,0
HCC38,BRAF_mut,0
HCC38,BRCA1_mut,0
HCC38,BRCA2_mut,0
HCC38,CDH1_mut,0
HCC38,CHD4_mut,0
HCC38,CHEK2_mut,0
HCC38,CLSPN_mut,0
HCC38,CTCF_mut,0
HCC38,CUX1_mut,0
HCC38,DHX15_mut,0
HCC38,EIF4A2_mut,0
HCC38,EP300_mut,0
HCC38,FAT1_mut,0
HCC38,FLT3_mut,0
HCC38,FTSJD1_mut,0
HCC38,GATA3_mut,0
HCC38,KALRN_mut,0
HCC38,KDM5C_mut,0
HCC38,KDM6A_mut,0
HCC38,KRAS_mut,0
HCC38,LARP4B_mut,0
HCC38,LPHN2_mut,0
HCC38,MACF1_mut,0
HCC38,MAP2K4_mut,0
HCC38,MAP3K1_mut,0
HCC38,MAX_mut,0
HCC38,MECOM_mut,0
HCC38,MED23_mut,0
HCC38,MGA_mut,0
HCC38,MLL_mut,0
HCC38,MLL3_mut,0
HCC38,MLLT4_mut,0
HCC38,MYH9_mut,0
HCC38,NF1_mut,0
HCC38,NF2_mut,0
HCC38,NSD1_mut,0
HCC38,NUP98_mut,0
HCC38,PIK3CA_mut,0
HCC38,PIK3R1_mut,0
HCC38,POLR2B_mut,0
HCC38,PTEN_mut,0
HCC38,SACS_mut,0
HCC38,SMARCA4_mut,0
HCC38,STAG2_mut,0
HCC38,SVEP1_mut,1
HCC38,TCF12_mut,0
HCC38,TP53_mut,1
HCC38,TRIO_mut,0
HCC38,ZFP36L1_mut,0
HCC70,AHNAK_mut,0
HCC70,AKAP9_mut,0
HCC70,APC_mut,0
HCC70,ARFGEF2_mut,0
HCC70,ARID1A_mut,0
HCC70,ARID1B_mut,0
HCC70,ARID4B_mut,0
HCC70,ASH1L_mut,0
HCC70,ASPM_mut,0
HCC70,ASXL2_mut,0
HCC70,ATM_mut,0
HCC70,ATR_mut,0
HCC70,BAP1_mut,0
HCC70,BNC2_mut,0
HCC70,BRAF_mut,0
HCC70,BRCA1_mut,0
HCC70,BRCA2_mut,0
HCC70,CDH1_mut,0
HCC70,CHD4_mut,0
HCC70,CHEK2_mut,0
HCC70,CLSPN_mut,0
HCC70,CTCF_mut,0
HCC70,CUX1_mut,0
HCC70,DHX15_mut,0
HCC70,EIF4A2_mut,0
HCC70,EP300_mut,0
HCC70,FAT1_mut,0
HCC70,FLT3_mut,0
HCC70,FTSJD1_mut,0
HCC70,GATA3_mut,0
HCC70,KALRN_mut,0
HCC70,KDM5C_mut,0
HCC70,KDM6A_mut,0
HCC70,KRAS_mut,0
HCC70,LARP4B_mut,0
HCC70,LPHN2_mut,0
HCC70,MACF1_mut,0
HCC70,MAP2K4_mut,0
HCC70,MAP3K1_mut,0
HCC70,MAX_mut,0
HCC70,MECOM_mut,0
HCC70,MED23_mut,0
HCC70,MGA_mut,0
HCC70,MLL_mut,0
HCC70,MLL3_mut,0
HCC70,MLLT4_mut,0
HCC70,MYH9_mut,0
HCC70,NF1_mut,0
HCC70,NF2_mut,0
HCC70,NSD1_mut,0
HCC70,NUP98_mut,0
HCC70,PIK3CA_mut,0
HCC70,PIK3R1_mut,0
HCC70,POLR2B_mut,0
HCC70,PTEN_mut,1
HCC70,SACS_mut,0
HCC70,SMARCA4_mut,0
HCC70,STAG2_mut,0
HCC70,SVEP1_mut,0
HCC70,TCF12_mut,0
HCC70,TP53_mut,1
HCC70,TRIO_mut,0
HCC70,ZFP36L1_mut,0
HDQ-P1,AHNAK_mut,0
HDQ-P1,AKAP9_mut,0
HDQ-P1,APC_mut,0
HDQ-P1,ARFGEF2_mut,0
HDQ-P1,ARID1A_mut,0
HDQ-P1,ARID1B_mut,0
HDQ-P1,ARID4B_mut,0
HDQ-P1,ASH1L_mut,0
HDQ-P1,ASPM_mut,0
HDQ-P1,ASXL2_mut,0
HDQ-P1,ATM_mut,0
HDQ-P1,ATR_mut,0
HDQ-P1,BAP1_mut,0
HDQ-P1,BNC2_mut,0
HDQ-P1,BRAF_mut,0
HDQ-P1,BRCA1_mut,0
HDQ-P1,BRCA2_mut,0
HDQ-P1,CDH1_mut,0
HDQ-P1,CHD4_mut,0
HDQ-P1,CHEK2_mut,0
HDQ-P1,CLSPN_mut,0
HDQ-P1,CTCF_mut,0
HDQ-P1,CUX1_mut,0
HDQ-P1,DHX15_mut,0
HDQ-P1,EIF4A2_mut,0
HDQ-P1,EP300_mut,0
HDQ-P1,FAT1_mut,0
HDQ-P1,FLT3_mut,0
HDQ-P1,FTSJD1_mut,0
HDQ-P1,GATA3_mut,0
HDQ-P1,KALRN_mut,0
HDQ-P1,KDM5C_mut,0
HDQ-P1,KDM6A_mut,1
HDQ-P1,KRAS_mut,0
HDQ-P1,LARP4B_mut,0
HDQ-P1,LPHN2_mut,0
HDQ-P1,MACF1_mut,0
HDQ-P1,MAP2K4_mut,0
HDQ-P1,MAP3K1_mut,0
HDQ-P1,MAX_mut,0
HDQ-P1,MECOM_mut,0
HDQ-P1,MED23_mut,0
HDQ-P1,MGA_mut,0
HDQ-P1,MLL_mut,0
HDQ-P1,MLL3_mut,0
HDQ-P1,MLLT4_mut,0
HDQ-P1,MYH9_mut,0
HDQ-P1,NF1_mut,0
HDQ-P1,NF2_mut,0
HDQ-P1,NSD1_mut,0
HDQ-P1,NUP98_mut,0
HDQ-P1,PIK3CA_mut,0
HDQ-P1,PIK3R1_mut,0
HDQ-P1,POLR2B_mut,0
HDQ-P1,PTEN_mut,0
HDQ-P1,SACS_mut,0
HDQ-P1,SMARCA4_mut,0
HDQ-P1,STAG2_mut,0
HDQ-P1,SVEP1_mut,0
HDQ-P1,TCF12_mut,0
HDQ-P1,TP53_mut,1
HDQ-P1,TRIO_mut,0
HDQ-P1,ZFP36L1_mut,0
Hs-578-T,AHNAK_mut,0
Hs-578-T,AKAP9_mut,0
Hs-578-T,APC_mut,0
Hs-578-T,ARFGEF2_mut,0
Hs-578-T,ARID1A_mut,0
Hs-578-T,ARID1B_mut,0
Hs-578-T,ARID4B_mut,0
Hs-578-T,ASH1L_mut,0
Hs-578-T,ASPM_mut,0
Hs-578-T,ASXL2_mut,0
Hs-578-T,ATM_mut,0
Hs-578-T,ATR_mut,0
Hs-578-T,BAP1_mut,0
Hs-578-T,BNC2_mut,0
Hs-578-T,BRAF_mut,0
Hs-578-T,BRCA1_mut,0
Hs-578-T,BRCA2_mut,0
Hs-578-T,CDH1_mut,0
Hs-578-T,CHD4_mut,0
Hs-578-T,CHEK2_mut,0
Hs-578-T,CLSPN_mut,0
Hs-578-T,CTCF_mut,0
Hs-578-T,CUX1_mut,0
Hs-578-T,DHX15_mut,0
Hs-578-T,EIF4A2_mut,0
Hs-578-T,EP300_mut,0
Hs-578-T,FAT1_mut,0
Hs-578-T,FLT3_mut,0
Hs-578-T,FTSJD1_mut,0
Hs-578-T,GATA3_mut,0
Hs-578-T,KALRN_mut,0
Hs-578-T,KDM5C_mut,0
Hs-578-T,KDM6A_mut,0
Hs-578-T,KRAS_mut,0
Hs-578-T,LARP4B_mut,0
Hs-578-T,LPHN2_mut,0
Hs-578-T,MACF1_mut,0
Hs-578-T,MAP2K4_mut,0
Hs-578-T,MAP3K1_mut,0
Hs-578-T,MAX_mut,0
Hs-578-T,MECOM_mut,0
Hs-578-T,MED23_mut,0
Hs-578-T,MGA_mut,0
Hs-578-T,MLL_mut,0
Hs-578-T,MLL3_mut,0
Hs-578-T,MLLT4_mut,0
Hs-578-T,MYH9_mut,0
Hs-578-T,NF1_mut,0
Hs-578-T,NF2_mut,0
Hs-578-T,NSD1_mut,0
Hs-578-T,NUP98_mut,0
Hs-578-T,PIK3CA_mut,0
Hs-578-T,PIK3R1_mut,1
Hs-578-T,POLR2B_mut,0
Hs-578-T,PTEN_mut,0
Hs-578-T,SACS_mut,0
Hs-578-T,SMARCA4_mut,0
Hs-578-T,STAG2_mut,0
Hs-578-T,SVEP1_mut,0
Hs-578-T,TCF12_mut,0
Hs-578-T,TP53_mut,1
Hs-578-T,TRIO_mut,0
Hs-578-T,ZFP36L1_mut,0
JIMT-1,AHNAK_mut,0
JIMT-1,AKAP9_mut,0
JIMT-1,APC_mut,0
JIMT-1,ARFGEF2_mut,0
JIMT-1,ARID1A_mut,0
JIMT-1,ARID1B_mut,0
JIMT-1,ARID4B_mut,0
JIMT-1,ASH1L_mut,0
JIMT-1,ASPM_mut,0
JIMT-1,ASXL2_mut,0
JIMT-1,ATM_mut,0
JIMT-1,ATR_mut,0
JIMT-1,BAP1_mut,0
JIMT-1,BNC2_mut,0
JIMT-1,BRAF_mut,0
JIMT-1,BRCA1_mut,0
JIMT-1,BRCA2_mut,0
JIMT-1,CDH1_mut,0
JIMT-1,CHD4_mut,0
JIMT-1,CHEK2_mut,0
JIMT-1,CLSPN_mut,0
JIMT-1,CTCF_mut,0
JIMT-1,CUX1_mut,0
JIMT-1,DHX15_mut,0
JIMT-1,EIF4A2_mut,0
JIMT-1,EP300_mut,0
JIMT-1,FAT1_mut,0
JIMT-1,FLT3_mut,0
JIMT-1,FTSJD1_mut,0
JIMT-1,GATA3_mut,0
JIMT-1,KALRN_mut,0
JIMT-1,KDM5C_mut,0
JIMT-1,KDM6A_mut,0
JIMT-1,KRAS_mut,0
JIMT-1,LARP4B_mut,0
JIMT-1,LPHN2_mut,0
JIMT-1,MACF1_mut,0
JIMT-1,MAP2K4_mut,0
JIMT-1,MAP3K1_mut,0
JIMT-1,MAX_mut,0
JIMT-1,MECOM_mut,0
JIMT-1,MED23_mut,0
JIMT-1,MGA_mut,0
JIMT-1,MLL_mut,0
JIMT-1,MLL3_mut,0
JIMT-1,MLLT4_mut,0
JIMT-1,MYH9_mut,0
JIMT-1,NF1_mut,0
JIMT-1,NF2_mut,0
JIMT-1,NSD1_mut,0
JIMT-1,NUP98_mut,0
JIMT-1,PIK3CA_mut,1
JIMT-1,PIK3R1_mut,0
JIMT-1,POLR2B_mut,0
JIMT-1,PTEN_mut,0
JIMT-1,SACS_mut,0
JIMT-1,SMARCA4_mut,0
JIMT-1,STAG2_mut,0
JIMT-1,SVEP1_mut,0
JIMT-1,TCF12_mut,0
JIMT-1,TP53_mut,1
JIMT-1,TRIO_mut,0
JIMT-1,ZFP36L1_mut,0
MCF7,AHNAK_mut,0
MCF7,AKAP9_mut,0
MCF7,APC_mut,0
MCF7,ARFGEF2_mut,0
MCF7,ARID1A_mut,0
MCF7,ARID1B_mut,0
MCF7,ARID4B_mut,0
MCF7,ASH1L_mut,0
MCF7,ASPM_mut,1
MCF7,ASXL2_mut,0
MCF7,ATM_mut,0
MCF7,ATR_mut,0
MCF7,BAP1_mut,0
MCF7,BNC2_mut,0
MCF7,BRAF_mut,0
MCF7,BRCA1_mut,0
MCF7,BRCA2_mut,0
MCF7,CDH1_mut,0
MCF7,CHD4_mut,0
MCF7,CHEK2_mut,0
MCF7,CLSPN_mut,0
MCF7,CTCF_mut,0
MCF7,CUX1_mut,0
MCF7,DHX15_mut,0
MCF7,EIF4A2_mut,0
MCF7,EP300_mut,1
MCF7,FAT1_mut,0
MCF7,FLT3_mut,0
MCF7,FTSJD1_mut,0
MCF7,GATA3_mut,1
MCF7,KALRN_mut,0
MCF7,KDM5C_mut,0
MCF7,KDM6A_mut,0
MCF7,KRAS_mut,0
MCF7,LARP4B_mut,0
MCF7,LPHN2_mut,0
MCF7,MACF1_mut,0
MCF7,MAP2K4_mut,0
MCF7,MAP3K1_mut,0
MCF7,MAX_mut,0
MCF7,MECOM_mut,0
MCF7,MED23_mut,0
MCF7,MGA_mut,0
MCF7,MLL_mut,0
MCF7,MLL3_mut,0
MCF7,MLLT4_mut,0
MCF7,MYH9_mut,0
MCF7,NF1_mut,0
MCF7,NF2_mut,0
MCF7,NSD1_mut,0
MCF7,NUP98_mut,0
MCF7,PIK3CA_mut,1
MCF7,PIK3R1_mut,0
MCF7,POLR2B_mut,0
MCF7,PTEN_mut,0
MCF7,SACS_mut,0
MCF7,SMARCA4_mut,0
MCF7,STAG2_mut,0
MCF7,SVEP1_mut,0
MCF7,TCF12_mut,0
MCF7,TP53_mut,0
MCF7,TRIO_mut,0
MCF7,ZFP36L1_mut,0
MDA-MB-157,AHNAK_mut,0
MDA-MB-157,AKAP9_mut,0
MDA-MB-157,APC_mut,0
MDA-MB-157,ARFGEF2_mut,0
MDA-MB-157,ARID1A_mut,0
MDA-MB-157,ARID1B_mut,0
MDA-MB-157,ARID4B_mut,0
MDA-MB-157,ASH1L_mut,0
MDA-MB-157,ASPM_mut,0
MDA-MB-157,ASXL2_mut,0
MDA-MB-157,ATM_mut,0
MDA-MB-157,ATR_mut,0
MDA-MB-157,BAP1_mut,0
MDA-MB-157,BNC2_mut,0
MDA-MB-157,BRAF_mut,0
MDA-MB-157,BRCA1_mut,0
MDA-MB-157,BRCA2_mut,0
MDA-MB-157,CDH1_mut,0
MDA-MB-157,CHD4_mut,0
MDA-MB-157,CHEK2_mut,0
MDA-MB-157,CLSPN_mut,0
MDA-MB-157,CTCF_mut,0
MDA-MB-157,CUX1_mut,0
MDA-MB-157,DHX15_mut,0
MDA-MB-157,EIF4A2_mut,0
MDA-MB-157,EP300_mut,0
MDA-MB-157,FAT1_mut,0
MDA-MB-157,FLT3_mut,0
MDA-MB-157,FTSJD1_mut,0
MDA-MB-157,GATA3_mut,0
MDA-MB-157,KALRN_mut,0
MDA-MB-157,KDM5C_mut,0
MDA-MB-157,KDM6A_mut,0
MDA-MB-157,KRAS_mut,0
MDA-MB-157,LARP4B_mut,0
MDA-MB-157,LPHN2_mut,0
MDA-MB-157,MACF1_mut,0
MDA-MB-157,MAP2K4_mut,0
MDA-MB-157,MAP3K1_mut,0
MDA-MB-157,MAX_mut,0
MDA-MB-157,MECOM_mut,0
MDA-MB-157,MED23_mut,0
MDA-MB-157,MGA_mut,0
MDA-MB-157,MLL_mut,0
MDA-MB-157,MLL3_mut,0
MDA-MB-157,MLLT4_mut,0
MDA-MB-157,MYH9_mut,0
MDA-MB-157,NF1_mut,1
MDA-MB-157,NF2_mut,0
MDA-MB-157,NSD1_mut,0
MDA-MB-157,NUP98_mut,0
MDA-MB-157,PIK3CA_mut,0
