Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
MetAP2 Inhibitor,410,YMB-1-E,1303911,BRCA,breast,breast,2.08241266695103,0.916507723168062,2.56,0.116148625904881,-0.254179274258346,GDSC1
MetAP2 Inhibitor,410,MDA-MB-330,1330941,BRCA,breast,breast,2.40673910136982,0.94465256426443,2.56,0.269833804486433,0.131446465552039,GDSC1
Venotoclax,412,HCC1954,749709,BRCA,breast,breast,1.48482341535138,0.984609158008101,0.256,0.029517147629692,0.533148807246964,GDSC1
Venotoclax,412,HCC1143,749710,BRCA,breast,breast,1.80943163438801,0.974778344726708,0.256,0.050104905081318,0.79131296335541,GDSC1
Venotoclax,412,HCC1187,749711,BRCA,breast,breast,0.831626936019882,0.987670917353904,0.256,0.133320464763783,0.013655128497592,GDSC1
Venotoclax,412,HCC1395,749712,BRCA,breast,breast,1.34892557872917,0.973789036417846,0.256,0.05728111992081,0.425067901554996,GDSC1
Venotoclax,412,HCC1599,749713,BRCA,breast,breast,1.0595786547707,0.983774463539954,0.256,0.066384721707125,0.1949474053211,GDSC1
Venotoclax,412,HCC1937,749714,BRCA,breast,breast,0.732584362135225,0.967148954619272,0.256,0.092246173826035,-0.065114418932922,GDSC1
Venotoclax,412,HCC2157,749715,BRCA,breast,breast,0.258446116477435,0.962719519880234,0.256,0.083551433059372,-0.442201297485336,GDSC1
Venotoclax,412,HCC2218,749716,BRCA,breast,breast,1.61291664631688,0.968432888626923,0.256,0.077067347170744,0.635022632172149,GDSC1
Venotoclax,412,HCC38,749717,BRCA,breast,breast,1.2119563641849,0.982347416725135,0.256,0.130027365326918,0.31613491830953,GDSC1
Venotoclax,412,T47D,905945,BRCA,breast,breast,2.1155196937249,0.975927948612611,0.256,0.038727907376443,1.0347478516281,GDSC1
Venotoclax,412,MCF7,905946,BRCA,breast,breast,1.2799645426654,0.986598087628763,0.256,0.05201087407502,0.37022250135964,GDSC1
Venotoclax,412,Hs-578-T,905957,BRCA,breast,breast,0.943370146140259,0.978581202107497,0.256,0.079388004855976,0.102525618675538,GDSC1
Venotoclax,412,MDA-MB-231,905960,BRCA,breast,breast,1.18815967688916,0.981597890283651,0.256,0.068097834504201,0.297209175418264,GDSC1
Venotoclax,412,BT-20,906801,BRCA,breast,breast,1.64624531092353,0.983835929451178,0.256,0.0499421701278,0.661529251745527,GDSC1
Venotoclax,412,COLO-824,906812,BRCA,breast,breast,-1.64928592963973,0.839073079924276,0.256,0.091011541127752,-1.95943963244965,GDSC1
Venotoclax,412,CAL-120,906826,BRCA,breast,breast,1.72402217046448,0.979649481000527,0.256,0.040596900443399,0.723385964332002,GDSC1
Venotoclax,412,DU-4475,906844,BRCA,breast,breast,-0.006965245748626,0.975564550462561,0.256,0.08473004877664,-0.653285602602549,GDSC1
Venotoclax,412,EFM-19,906851,BRCA,breast,breast,0.665124444601474,0.942931439480226,0.256,0.137610718645094,-0.118765964580571,GDSC1
Venotoclax,412,EVSA-T,906862,BRCA,breast,breast,0.904101541406333,0.988924502350812,0.256,0.025766600872927,0.071294905439821,GDSC1
Venotoclax,412,HCC1419,907045,BRCA,breast,breast,1.77065334001925,0.978908951377001,0.256,0.082964524749218,0.760472198846281,GDSC1
Venotoclax,412,HCC1569,907046,BRCA,breast,breast,1.64051114146327,0.98011417471224,0.256,0.040171070685869,0.656968809548215,GDSC1
Venotoclax,412,HCC70,907048,BRCA,breast,breast,0.884034570905444,0.97787101925123,0.256,0.091791598474312,0.055335443537131,GDSC1
Venotoclax,412,MDA-MB-175-VII,908120,BRCA,breast,breast,1.47246370943917,0.984617954994609,0.256,0.056969432451308,0.523319009788222,GDSC1
Venotoclax,412,MDA-MB-361,908121,BRCA,breast,breast,1.20564243193845,0.986022939235102,0.256,0.047909096545409,0.311113384982473,GDSC1
Venotoclax,412,MDA-MB-453,908122,BRCA,breast,breast,1.1185383914353,0.983479678296351,0.256,0.060999318741144,0.241838672293842,GDSC1
Venotoclax,412,MDA-MB-468,908123,BRCA,breast,breast,0.296258899309217,0.97843638371079,0.256,0.110789320854064,-0.412128413937131,GDSC1
Venotoclax,412,MRK-nu-1,908151,BRCA,breast,breast,1.42233215703777,0.984498925289481,0.256,0.038289803169429,0.483448885863067,GDSC1
Venotoclax,412,OCUB-M,909256,BRCA,breast,breast,0.356827034637139,0.98392615277441,0.256,0.147582178592538,-0.363957971456034,GDSC1
Venotoclax,412,UACC-893,909778,BRCA,breast,breast,1.10542214818343,0.97281320326019,0.256,0.097568689257806,0.231407193138805,GDSC1
Venotoclax,412,AU565,910704,BRCA,breast,breast,0.252545422990613,0.959773376604768,0.256,0.111260243304892,-0.446894177902846,GDSC1
Venotoclax,412,CAL-85-1,910852,BRCA,breast,breast,1.60131784300356,0.974321178977538,0.256,0.066579558676941,0.625797988143917,GDSC1
Venotoclax,412,UACC-812,910910,BRCA,breast,breast,1.46749961569677,0.985533115952033,0.256,0.039718023806358,0.519371016494482,GDSC1
Venotoclax,412,CAL-51,910927,BRCA,breast,breast,0.960238589124529,0.987381354592829,0.256,0.045145245327091,0.115941259723759,GDSC1
Venotoclax,412,MFM-223,910948,BRCA,breast,breast,0.731518602528376,0.968747435663106,0.256,0.040696348313395,-0.065962028184263,GDSC1
Venotoclax,412,CAL-148,924106,BRCA,breast,breast,0.787826294444515,0.98678725673276,0.256,0.048836788975136,-0.021179958866715,GDSC1
Venotoclax,412,MDA-MB-415,924240,BRCA,breast,breast,1.98425862205656,0.982152287011753,0.256,0.030737712432516,0.9303546113777,GDSC1
Venotoclax,412,MDA-MB-157,925338,BRCA,breast,breast,1.12128263213758,0.983697202770223,0.256,0.114030704290108,0.244021194311197,GDSC1
Venotoclax,412,BT-474,946359,BRCA,breast,breast,1.33860071371041,0.978486794927818,0.256,0.074580520417604,0.416856433366016,GDSC1
Venotoclax,412,CAMA-1,946382,BRCA,breast,breast,1.67224446580819,0.982121985576833,0.256,0.044700587928477,0.682206639090346,GDSC1
Venotoclax,412,BT-483,949093,BRCA,breast,breast,2.35938350596033,0.972851175461987,0.256,0.06525142103556,1.22869517519862,GDSC1
Venotoclax,412,MDA-MB-436,1240172,BRCA,breast,breast,1.82255561141326,0.978189874300657,0.256,0.057214061143275,0.80175059325759,GDSC1
Venotoclax,412,EFM-192A,1290798,BRCA,breast,breast,1.54125777199329,0.982152665758259,0.256,0.02776211948166,0.578031614285003,GDSC1
Venotoclax,412,HCC1428,1290905,BRCA,breast,breast,0.592478360673452,0.973192886396528,0.256,0.054336289964451,-0.176542120118225,GDSC1
Venotoclax,412,HCC202,1290906,BRCA,breast,breast,-0.246645960881878,0.907665992468496,0.256,0.120255989425643,-0.843906067301447,GDSC1
Venotoclax,412,HDQ-P1,1290922,BRCA,breast,breast,1.68997470972561,0.983198695387959,0.256,0.031037096674804,0.696307679021254,GDSC1
Venotoclax,412,HCC1500,1303900,BRCA,breast,breast,-4.02356679748333,0.5173815521284,0.256,0.075525703359316,-3.84772890137324,GDSC1
Venotoclax,412,YMB-1-E,1303911,BRCA,breast,breast,1.65486429888773,0.976592412106476,0.256,0.065474009634673,0.668384018888796,GDSC1
Venotoclax,412,MDA-MB-330,1330941,BRCA,breast,breast,1.00953525222664,0.972148337794367,0.256,0.071805063736276,0.155147387857204,GDSC1
CPI-613,415,HCC1954,749709,BRCA,breast,breast,4.64872614548311,0.766135412717581,256,0.233713666556696,-0.711035297747301,GDSC1
CPI-613,415,HCC1143,749710,BRCA,breast,breast,4.79352413491097,0.75495490753485,256,0.259192368764115,-0.549548275026402,GDSC1
CPI-613,415,HCC1187,749711,BRCA,breast,breast,4.47311364756107,0.766992194918363,256,0.186539738198841,-0.906888427711787,GDSC1
CPI-613,415,HCC1395,749712,BRCA,breast,breast,4.38146802996364,0.718895417847384,256,0.203598410187466,-1.00909687680494,GDSC1
CPI-613,415,HCC1599,749713,BRCA,breast,breast,3.99619701644274,0.687939227564946,256,0.19862617509601,-1.43877320836167,GDSC1
CPI-613,415,HCC1937,749714,BRCA,breast,breast,5.399764812267,0.841353526010252,256,0.190969978857974,0.126566099388329,GDSC1
CPI-613,415,HCC2157,749715,BRCA,breast,breast,4.89564115110658,0.801962828686632,256,0.144397906645595,-0.43566152162789,GDSC1
CPI-613,415,HCC2218,749716,BRCA,breast,breast,4.97353935469524,0.769390813668026,256,0.232177217619909,-0.348784977122361,GDSC1
CPI-613,415,HCC38,749717,BRCA,breast,breast,4.69518654219701,0.775035509838001,256,0.234039321202492,-0.659219998588767,GDSC1
CPI-613,415,T47D,905945,BRCA,breast,breast,5.71273281301733,0.8344856556153,256,0.118998932684866,0.475605964152914,GDSC1
CPI-613,415,MCF7,905946,BRCA,breast,breast,4.60537147380566,0.770541690898955,256,0.233878887741127,-0.759386914215851,GDSC1
CPI-613,415,Hs-578-T,905957,BRCA,breast,breast,3.87323730012583,0.666471975072161,256,0.194245569779149,-1.57590493637173,GDSC1
CPI-613,415,MDA-MB-231,905960,BRCA,breast,breast,4.44356798227881,0.742882955007283,256,0.199322803781496,-0.939839448230734,GDSC1
CPI-613,415,BT-20,906801,BRCA,breast,breast,4.48255352499616,0.739909342984403,256,0.21542214455169,-0.896360534970554,GDSC1
CPI-613,415,COLO-824,906812,BRCA,breast,breast,4.40900611033921,0.740135772390064,256,0.148639774033262,-0.978384830119261,GDSC1
CPI-613,415,CAL-120,906826,BRCA,breast,breast,4.1865130806012,0.693826174545394,256,0.198984075240518,-1.22652181800503,GDSC1
CPI-613,415,DU-4475,906844,BRCA,breast,breast,4.52479545538602,0.780801438297259,256,0.195367109175238,-0.849249911407364,GDSC1
CPI-613,415,EFM-19,906851,BRCA,breast,breast,4.93078759209101,0.765247650401432,256,0.249438179967686,-0.396464194812522,GDSC1
CPI-613,415,EVSA-T,906862,BRCA,breast,breast,4.55646840666986,0.779041184119533,256,0.210003755486206,-0.813926419528634,GDSC1
CPI-613,415,HCC1419,907045,BRCA,breast,breast,4.39188690956532,0.717014834384288,256,0.209512247511758,-0.997477144696698,GDSC1
CPI-613,415,HCC1569,907046,BRCA,breast,breast,4.67899113645042,0.756528557430444,256,0.234592664757977,-0.677282043967344,GDSC1
CPI-613,415,HCC70,907048,BRCA,breast,breast,5.46782628856498,0.860381415753751,256,0.201447834026148,0.202472161432281,GDSC1
CPI-613,415,MDA-MB-175-VII,908120,BRCA,breast,breast,4.70333792669643,0.773087565166297,256,0.223573705986684,-0.650129107071099,GDSC1
CPI-613,415,MDA-MB-361,908121,BRCA,breast,breast,5.57940432264231,0.876900294596813,256,0.210567223475155,0.326910384610621,GDSC1
CPI-613,415,MDA-MB-453,908122,BRCA,breast,breast,4.39198097186575,0.741129841326735,256,0.202949876612643,-0.997372241024303,GDSC1
CPI-613,415,MDA-MB-468,908123,BRCA,breast,breast,4.56538051706875,0.780241937373777,256,0.213567472214724,-0.803987122856333,GDSC1
CPI-613,415,MRK-nu-1,908151,BRCA,breast,breast,4.40056479922975,0.736384027606942,256,0.181111618460204,-0.987799064421224,GDSC1
CPI-613,415,OCUB-M,909256,BRCA,breast,breast,4.23342898009884,0.738356717782473,256,0.154769648659337,-1.17419851601663,GDSC1
CPI-613,415,UACC-893,909778,BRCA,breast,breast,5.71358677361061,0.863884778297958,256,0.227787451899771,0.476558349985582,GDSC1
CPI-613,415,AU565,910704,BRCA,breast,breast,5.50816651137062,0.861284168420268,256,0.208343146492071,0.247461891624804,GDSC1
CPI-613,415,CAL-85-1,910852,BRCA,breast,breast,6.0127237050334,0.871745011171529,256,0.177990020452672,0.810173012952976,GDSC1
CPI-613,415,UACC-812,910910,BRCA,breast,breast,4.54471359247568,0.755660339785697,256,0.189215295397303,-0.827036062517162,GDSC1
CPI-613,415,CAL-51,910927,BRCA,breast,breast,4.42895114763847,0.757113444978915,256,0.190404005045006,-0.95614098057244,GDSC1
CPI-613,415,MFM-223,910948,BRCA,breast,breast,4.63356112683483,0.761277293306745,256,0.241312655912826,-0.727948196335837,GDSC1
CPI-613,415,CAL-148,924106,BRCA,breast,breast,5.45491864105158,0.881921108646375,256,0.202403189572446,0.188076812605226,GDSC1
CPI-613,415,MDA-MB-415,924240,BRCA,breast,breast,5.82040450832563,0.861449689622173,256,0.230304490742035,0.595687614287368,GDSC1
CPI-613,415,MDA-MB-157,925338,BRCA,breast,breast,5.22177004562553,0.840002119366834,256,0.180285316979921,-0.071943873287451,GDSC1
CPI-613,415,BT-474,946359,BRCA,breast,breast,4.67329973913391,0.761642341605021,256,0.242349976640873,-0.683629416685685,GDSC1
CPI-613,415,CAMA-1,946382,BRCA,breast,breast,4.75453790496805,0.768236847867846,256,0.14975108457354,-0.593027954719959,GDSC1
CPI-613,415,BT-483,949093,BRCA,breast,breast,5.86848766158018,0.832652099950339,256,0.207405780414542,0.649312704613492,GDSC1
CPI-613,415,MDA-MB-436,1240172,BRCA,breast,breast,4.43657308287639,0.719916009003561,256,0.207783505252688,-0.947640561237845,GDSC1
CPI-613,415,EFM-192A,1290798,BRCA,breast,breast,5.65997793823869,0.862968373213323,256,0.212698729143702,0.416770702035819,GDSC1
CPI-613,415,HCC1428,1290905,BRCA,breast,breast,5.60021337050897,0.875225710826455,256,0.215040250041878,0.350117828297662,GDSC1
CPI-613,415,HCC202,1290906,BRCA,breast,breast,5.80809059485688,0.850940008645773,256,0.134689643783058,0.581954431720616,GDSC1
CPI-613,415,HDQ-P1,1290922,BRCA,breast,breast,3.83760247603552,0.65323573974775,256,0.158531001289781,-1.61564693603806,GDSC1
CPI-613,415,HCC1500,1303900,BRCA,breast,breast,4.83314263543866,0.794747393309808,256,0.200730571707461,-0.505363450912733,GDSC1
CPI-613,415,YMB-1-E,1303911,BRCA,breast,breast,5.40924173247393,0.824885245213976,256,0.193083182686208,0.13713530435331,GDSC1
CPI-613,415,MDA-MB-330,1330941,BRCA,breast,breast,3.88639624485857,0.660654208880653,256,0.188684320088295,-1.56122932647248,GDSC1
CAY10566,416,HCC1954,749709,BRCA,breast,breast,2.67981243462182,0.961185221324491,2.56,0.047222194011041,-0.083604278210859,GDSC1
CAY10566,416,HCC1143,749710,BRCA,breast,breast,3.27128674991941,0.956063348990151,2.56,0.045765281217618,0.378015516633228,GDSC1
CAY10566,416,HCC1187,749711,BRCA,breast,breast,3.1573496373465,0.98798071062208,2.56,0.04770983621487,0.289092591037423,GDSC1
CAY10566,416,HCC1395,749712,BRCA,breast,breast,3.24778535520878,0.964845060231186,2.56,0.06385882605411,0.359673707489051,GDSC1
CAY10566,416,HCC1599,749713,BRCA,breast,breast,0.869375707303388,0.867027691783627,2.56,0.158923629454297,-1.49657084164049,GDSC1
CAY10566,416,HCC1937,749714,BRCA,breast,breast,2.45640479329453,0.94871587210601,2.56,0.064272632685069,-0.257964156381086,GDSC1
CAY10566,416,HCC2157,749715,BRCA,breast,breast,2.6731523294349,0.966145872534789,2.56,0.062771706397847,-0.088802198577831,GDSC1
CAY10566,416,HCC2218,749716,BRCA,breast,breast,2.12370054398105,0.905628730574603,2.56,0.108070004115872,-0.51762524958438,GDSC1
CAY10566,416,HCC38,749717,BRCA,breast,breast,3.202670210746,0.976843921982678,2.56,0.066307866209923,0.324463313406605,GDSC1
CAY10566,416,T47D,905945,BRCA,breast,breast,4.16465336715313,0.971695209283608,2.56,0.038037468336811,1.07524902940291,GDSC1
CAY10566,416,MCF7,905946,BRCA,breast,breast,2.65847966349347,0.968568631143022,2.56,0.050737299695428,-0.100253571640904,GDSC1
CAY10566,416,Hs-578-T,905957,BRCA,breast,breast,3.58522690113496,0.984139485798203,2.56,0.027830189610471,0.623032053191588,GDSC1
CAY10566,416,MDA-MB-231,905960,BRCA,breast,breast,3.05649772101317,0.973262235457172,2.56,0.059186040836279,0.210382087938059,GDSC1
CAY10566,416,BT-20,906801,BRCA,breast,breast,2.54171942797782,0.951164310511118,2.56,0.05200777231844,-0.191379821032756,GDSC1
CAY10566,416,COLO-824,906812,BRCA,breast,breast,2.8754660586126,0.97026874293381,2.56,0.030022611881632,0.069094805132572,GDSC1
CAY10566,416,CAL-120,906826,BRCA,breast,breast,1.89379277267884,0.910081102341723,2.56,0.076720445558444,-0.697058194475974,GDSC1
CAY10566,416,DU-4475,906844,BRCA,breast,breast,2.84765582635966,0.987209703425917,2.56,0.037666644629662,0.047390137025877,GDSC1
CAY10566,416,EFM-19,906851,BRCA,breast,breast,3.90474081016513,0.968362793832712,2.56,0.05162715987824,0.872398663577919,GDSC1
CAY10566,416,EVSA-T,906862,BRCA,breast,breast,3.10982322134034,0.987667453024677,2.56,0.025545665374011,0.252000305135883,GDSC1
CAY10566,416,HCC1419,907045,BRCA,breast,breast,2.91275037190922,0.952252163057264,2.56,0.034921687026792,0.098193578502348,GDSC1
CAY10566,416,HCC1569,907046,BRCA,breast,breast,2.40247037439374,0.938769879587316,2.56,0.058680741214367,-0.300057607853256,GDSC1
CAY10566,416,HCC70,907048,BRCA,breast,breast,2.43785691881786,0.957782490020727,2.56,0.060347138834038,-0.272439959960833,GDSC1
CAY10566,416,MDA-MB-175-VII,908120,BRCA,breast,breast,3.63535347994338,0.982662544157804,2.56,0.024927551933088,0.662153652265816,GDSC1
CAY10566,416,MDA-MB-361,908121,BRCA,breast,breast,3.51817434814349,0.986154137300013,2.56,0.052618776361252,0.570700472672963,GDSC1
CAY10566,416,MDA-MB-453,908122,BRCA,breast,breast,1.95391946628605,0.940125826505747,2.56,0.094358321017158,-0.65013194383456,GDSC1
CAY10566,416,MDA-MB-468,908123,BRCA,breast,breast,2.33097971135432,0.971321705342416,2.56,0.022834008811142,-0.355852938862554,GDSC1
CAY10566,416,MRK-nu-1,908151,BRCA,breast,breast,3.00166004463329,0.971245082486366,2.56,0.019091572212486,0.167583683568687,GDSC1
CAY10566,416,OCUB-M,909256,BRCA,breast,breast,1.43610978502094,0.93763035152853,2.56,0.074519583261561,-1.05425971853534,GDSC1
CAY10566,416,UACC-893,909778,BRCA,breast,breast,2.93288354483067,0.961012693733519,2.56,0.024966802663693,0.113906638077699,GDSC1
CAY10566,416,AU565,910704,BRCA,breast,breast,3.04240008268807,0.973303848195191,2.56,0.034039716929596,0.199379498741702,GDSC1
CAY10566,416,CAL-85-1,910852,BRCA,breast,breast,4.02667131312013,0.97643435358945,2.56,0.037978465468322,0.967560080233866,GDSC1
CAY10566,416,UACC-812,910910,BRCA,breast,breast,2.4980171507226,0.957273310244623,2.56,0.035182046097171,-0.225487534147268,GDSC1
CAY10566,416,CAL-51,910927,BRCA,breast,breast,2.92579334981037,0.982074304133702,2.56,0.056397933555085,0.10837305143492,GDSC1
CAY10566,416,MFM-223,910948,BRCA,breast,breast,2.94437898645839,0.966420976055229,2.56,0.063327094139878,0.122878326735317,GDSC1
CAY10566,416,CAL-148,924106,BRCA,breast,breast,2.44872133831129,0.973743560080503,2.56,0.035271221799586,-0.263960756438474,GDSC1
CAY10566,416,MDA-MB-415,924240,BRCA,breast,breast,3.36702408647863,0.96546316593401,2.56,0.055714016688507,0.452734314251936,GDSC1
CAY10566,416,MDA-MB-157,925338,BRCA,breast,breast,2.62039122260714,0.966311660658547,2.56,0.047000756848532,-0.129979931371393,GDSC1
CAY10566,416,BT-474,946359,BRCA,breast,breast,3.02581080106157,0.965223299887774,2.56,0.024767565326203,0.186432291089608,GDSC1
CAY10566,416,CAMA-1,946382,BRCA,breast,breast,2.84866678318237,0.957843881551047,2.56,0.055464923619799,0.04817914454324,GDSC1
CAY10566,416,BT-483,949093,BRCA,breast,breast,3.94373656036765,0.958828171684235,2.56,0.043410417472973,0.902833138486979,GDSC1
CAY10566,416,MDA-MB-436,1240172,BRCA,breast,breast,4.00594049955491,0.976280719812219,2.56,0.035665350860264,0.951380588314398,GDSC1
CAY10566,416,EFM-192A,1290798,BRCA,breast,breast,2.80000332543248,0.959452931536122,2.56,0.044237221557765,0.010199447366354,GDSC1
CAY10566,416,HCC1428,1290905,BRCA,breast,breast,3.55818788022222,0.985314294772163,2.56,0.019349187581367,0.601929281754685,GDSC1
CAY10566,416,HCC202,1290906,BRCA,breast,breast,4.35088862007495,0.978978375208875,2.56,0.035231674268102,1.22059748667827,GDSC1
CAY10566,416,HDQ-P1,1290922,BRCA,breast,breast,3.3999621804978,0.973254391998071,2.56,0.018192053224772,0.478441053852346,GDSC1
CAY10566,416,HCC1500,1303900,BRCA,breast,breast,2.81731111782137,0.970167554150371,2.56,0.072286750344512,0.02370742119569,GDSC1
CAY10566,416,YMB-1-E,1303911,BRCA,breast,breast,2.78971656571484,0.947326643440981,2.56,0.059598374312405,0.00217108199587,GDSC1
CAY10566,416,MDA-MB-330,1330941,BRCA,breast,breast,3.12177988749626,0.967713416568442,2.56,0.041992284116359,0.261331959334829,GDSC1
Ara-G,427,HCC1954,749709,BRCA,breast,breast,4.64015236019588,0.986578919627512,20,0.050200974152963,-0.552100788083949,GDSC1
Ara-G,427,HCC1143,749710,BRCA,breast,breast,5.83213226292585,0.968445404939641,20,0.062660555690839,0.618000019928214,GDSC1
Ara-G,427,HCC1187,749711,BRCA,breast,breast,3.85022006671085,0.987977049793971,20,0.08810525629546,-1.32753367312238,GDSC1
Ara-G,427,HCC1395,749712,BRCA,breast,breast,4.99435294754765,0.983822050907573,20,0.018039217360289,-0.204401642729669,GDSC1
Ara-G,427,HCC1599,749713,BRCA,breast,breast,0.628072015344689,0.762648431376962,20,0.081345381401178,-4.4905383763086,GDSC1
Ara-G,427,HCC1937,749714,BRCA,breast,breast,5.02321244423715,0.988467983233189,20,0.021561230910857,-0.176071869452558,GDSC1
Ara-G,427,HCC2157,749715,BRCA,breast,breast,5.66467133456385,0.985254042167897,20,0.080103380017623,0.453612879559424,GDSC1
Ara-G,427,HCC2218,749716,BRCA,breast,breast,5.77341907168589,0.985280611442164,20,0.052717119265427,0.560364524268003,GDSC1
Ara-G,427,HCC38,749717,BRCA,breast,breast,4.02818744727038,0.979353631143173,20,0.040736820491833,-1.15283292916219,GDSC1
Ara-G,427,T47D,905945,BRCA,breast,breast,5.94806986567788,0.966368360052813,20,0.068116391784061,0.731809558451844,GDSC1
Ara-G,427,MCF7,905946,BRCA,breast,breast,3.92573746070513,0.981405462353706,20,0.050657475326242,-1.25340242012952,GDSC1
Ara-G,427,Hs-578-T,905957,BRCA,breast,breast,4.75042176420851,0.989621053861342,20,0.034955135623876,-0.443855407068134,GDSC1
Ara-G,427,MDA-MB-231,905960,BRCA,breast,breast,4.73266048124366,0.988629064553455,20,0.022252905631192,-0.461290677160278,GDSC1
Ara-G,427,BT-20,906801,BRCA,breast,breast,5.04845857195902,0.988396791915993,20,0.030527601509448,-0.151289140835338,GDSC1
Ara-G,427,COLO-824,906812,BRCA,breast,breast,4.38244884162655,0.985443691355214,20,0.018598679675642,-0.805074092931566,GDSC1
Ara-G,427,CAL-120,906826,BRCA,breast,breast,5.08337658534341,0.98446255503331,20,0.027305660070818,-0.117012056480408,GDSC1
Ara-G,427,DU-4475,906844,BRCA,breast,breast,2.79328024692546,0.969487376232714,20,0.103296131531187,-2.36507309330778,GDSC1
Ara-G,427,EFM-19,906851,BRCA,breast,breast,5.39177688084346,0.98115705467736,20,0.048916734985254,0.185727473044646,GDSC1
Ara-G,427,EVSA-T,906862,BRCA,breast,breast,4.2185649401735,0.992245223263769,20,0.018182344156783,-0.965949863631406,GDSC1
Ara-G,427,HCC1419,907045,BRCA,breast,breast,5.30646372556323,0.985759928163457,20,0.052494704393452,0.101980262459271,GDSC1
Ara-G,427,HCC1569,907046,BRCA,breast,breast,5.02162494789521,0.985177129601134,20,0.043350166534033,-0.177630226894803,GDSC1
Ara-G,427,HCC70,907048,BRCA,breast,breast,4.67592367445833,0.989168423872709,20,0.021786256757437,-0.516986065405911,GDSC1
Ara-G,427,MDA-MB-175-VII,908120,BRCA,breast,breast,4.96900605163019,0.990025188346427,20,0.065241980240891,-0.229283289916577,GDSC1
Ara-G,427,MDA-MB-361,908121,BRCA,breast,breast,4.48822352283871,0.989364508832694,20,0.032387983405413,-0.701240932934395,GDSC1
Ara-G,427,MDA-MB-453,908122,BRCA,breast,breast,4.69029144191783,0.990317834328613,20,0.053480237023426,-0.50288202197768,GDSC1
Ara-G,427,MDA-MB-468,908123,BRCA,breast,breast,3.56190489661451,0.983913150263792,20,0.060537477956563,-1.61055674483629,GDSC1
Ara-G,427,MRK-nu-1,908151,BRCA,breast,breast,4.80624119914706,0.988951296032724,20,0.02700320896735,-0.389060552075367,GDSC1
Ara-G,427,OCUB-M,909256,BRCA,breast,breast,4.05920526914572,0.993114394656005,20,0.043879101305833,-1.12238444730777,GDSC1
Ara-G,427,UACC-893,909778,BRCA,breast,breast,6.07976295515694,0.983167573362649,20,0.033096328111829,0.861085387730636,GDSC1
Ara-G,427,AU565,910704,BRCA,breast,breast,4.5638609636107,0.987030978687623,20,0.032712924897869,-0.62699183665301,GDSC1
Ara-G,427,CAL-85-1,910852,BRCA,breast,breast,5.85752433333525,0.972428297205351,20,0.040626952023318,0.642926012417767,GDSC1
Ara-G,427,UACC-812,910910,BRCA,breast,breast,4.99784371763312,0.970461973183851,20,0.061233685065928,-0.200974946618232,GDSC1
Ara-G,427,CAL-51,910927,BRCA,breast,breast,4.24893718185925,0.990736450510642,20,0.020765573863971,-0.936135112177761,GDSC1
Ara-G,427,MFM-223,910948,BRCA,breast,breast,4.98368924067903,0.988920773059242,20,0.025021087703409,-0.21486961454261,GDSC1
Ara-G,427,CAL-148,924106,BRCA,breast,breast,4.1497341868115,0.991160181505896,20,0.029074887355717,-1.03351721098391,GDSC1
Ara-G,427,MDA-MB-415,924240,BRCA,breast,breast,4.72695077897496,0.978550310354423,20,0.025346329489717,-0.466895576389541,GDSC1
Ara-G,427,MDA-MB-157,925338,BRCA,breast,breast,5.70954267458031,0.986823566831606,20,0.026749098949973,0.497660594700932,GDSC1
Ara-G,427,BT-474,946359,BRCA,breast,breast,5.07652263820567,0.98813162437915,20,0.027941090427319,-0.123740197672704,GDSC1
Ara-G,427,CAMA-1,946382,BRCA,breast,breast,5.13527800677897,0.987613071171766,20,0.02247555996349,-0.066063298854853,GDSC1
Ara-G,427,BT-483,949093,BRCA,breast,breast,6.747546482628,0.973322723790439,20,0.057010694838642,1.51661157846718,GDSC1
Ara-G,427,MDA-MB-436,1240172,BRCA,breast,breast,5.35413576389147,0.985098077015864,20,0.023894289443397,0.148777268381694,GDSC1
Ara-G,427,EFM-192A,1290798,BRCA,breast,breast,4.09109376261339,0.974528808356185,20,0.054494327581853,-1.09108127525986,GDSC1
Ara-G,427,HCC1428,1290905,BRCA,breast,breast,4.79119474130183,0.991103405008409,20,0.019156158717599,-0.403830828354442,GDSC1
Ara-G,427,HCC202,1290906,BRCA,breast,breast,5.45067398892643,0.960113135872085,20,0.090472283748527,0.243543509707369,GDSC1
Ara-G,427,HDQ-P1,1290922,BRCA,breast,breast,5.13027026711543,0.98821532997375,20,0.031300215050058,-0.070979120181369,GDSC1
Ara-G,427,HCC1500,1303900,BRCA,breast,breast,5.45166862383587,0.982152044613974,20,0.056422743400138,0.244519887839711,GDSC1
Ara-G,427,YMB-1-E,1303911,BRCA,breast,breast,4.69838802439017,0.977377755043321,20,0.020067620167322,-0.494934054338854,GDSC1
Ara-G,427,MDA-MB-330,1330941,BRCA,breast,breast,4.63454647172925,0.983068342916526,20,0.072025756183484,-0.557603779039925,GDSC1
Pemetrexed,428,HCC1954,749709,BRCA,breast,breast,5.16782521942413,0.984531540317159,10.24,0.029662862096526,1.29993518275977,GDSC1
Pemetrexed,428,HCC1143,749710,BRCA,breast,breast,4.43452995266545,0.979712952085214,10.24,0.023445653916979,0.906117873376123,GDSC1
