Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Paclitaxel,11,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,-4.42729162159277,0.611721177333088,0.1024,0.066509555682316,-0.789384264457543,GDSC1
Paclitaxel,11,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,-4.75462873071176,0.553465515462584,0.1024,0.099784201147887,-0.961751792962596,GDSC1
Paclitaxel,11,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-5.85648064793938,0.356650082794326,0.1024,0.039178596498368,-1.54195943352692,GDSC1
Paclitaxel,11,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-4.05607623993387,0.662613219939265,0.1024,0.17107447944666,-0.593911535893964,GDSC1
Paclitaxel,11,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-2.52189318427829,0.875933370067781,0.1024,0.112308383344017,0.213950861038095,GDSC1
Cyclopamine,17,DB,906832,DLBC,blood,B_cell_lymphoma,5.49087330520686,0.972813049049476,16,0.046150250524088,0.845831799082868,GDSC1
Cyclopamine,17,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.88024719219138,0.796474160941058,16,0.073722421917725,-2.92352972545817,GDSC1
Cyclopamine,17,HT,907063,DLBC,blood,B_cell_lymphoma,4.29609329240773,0.970387840681795,16,0.057016203151765,-0.401474809125993,GDSC1
Cyclopamine,17,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,3.40792869887804,0.906037514810205,16,0.065253579652998,-1.32868614076799,GDSC1
Cyclopamine,17,MC116,907799,DLBC,blood,B_cell_lymphoma,2.74614756930291,0.952830719065569,16,0.05000371174873,-2.01956142095714,GDSC1
Cyclopamine,17,TUR,909773,DLBC,blood,B_cell_lymphoma,4.75800443696622,0.982859145835685,16,0.038643958072163,0.080743521312364,GDSC1
Cyclopamine,17,RL,910861,DLBC,blood,B_cell_lymphoma,4.80718956979138,0.981083187595666,16,0.061996566431334,0.132090999962197,GDSC1
Cyclopamine,17,BC-3,910918,DLBC,blood,B_cell_lymphoma,4.18910869099729,0.9801073377906,16,0.014678360115165,-0.51316281770191,GDSC1
Cyclopamine,17,BC-1,910919,DLBC,blood,B_cell_lymphoma,3.49766892308152,0.956111678214315,16,0.02790975405951,-1.23500063090671,GDSC1
Cyclopamine,17,SCC-3,910930,DLBC,blood,B_cell_lymphoma,3.98955289836548,0.988695580252386,16,0.0431549042295,-0.721491762101362,GDSC1
Cyclopamine,17,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,5.22842514748037,0.984969527617841,16,0.044094845147999,0.57184552718536,GDSC1
Cyclopamine,17,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,3.08808512638015,0.943765005354968,16,0.076400916537974,-1.66259112519697,GDSC1
Cyclopamine,17,CTB-1,949088,DLBC,blood,B_cell_lymphoma,5.39821109076796,0.962691991390709,16,0.02388252216257,0.749095838351373,GDSC1
Cyclopamine,17,Farage,1297449,DLBC,blood,B_cell_lymphoma,3.61901712310469,0.964029237418718,16,0.033435051216877,-1.10831755104121,GDSC1
Cyclopamine,17,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,4.87337237256995,0.985157488341364,16,0.023512845732944,0.201183423982664,GDSC1
Cyclopamine,17,JM1,1327768,DLBC,blood,B_cell_lymphoma,4.04757507520028,0.978288086704558,16,0.033329576362826,-0.660918732913202,GDSC1
Cyclopamine,17,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,3.37286854449685,0.956837268400905,16,0.022185668996741,-1.36528765885167,GDSC1
Cyclopamine,17,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,4.67188242081395,0.984657427533584,16,0.024155719878456,-0.009164711758364,GDSC1
